Gender,Residential_Pincode,Annual_Income_INR,CIBIL_Score,Employment_Gap,Device_OS,Loan_Status
Female,560067,1132081.0,518.0,True,iOS,0
Male,581101,1962111.0,473.0,True,Android,0
Male,560001,2592975.0,342.0,False,Android,0
Male,560038,2077362.0,716.0,False,Android,1
Male,560067,1659810.0,655.0,False,iOS,0
Male,560001,2063230.0,610.0,False,iOS,0
Female,560001,1701712.0,702.0,True,iOS,1
Female,570001,479532.0,703.0,False,iOS,1
Male,581101,2666932.0,430.0,False,iOS,0
Female,560001,2062508.0,858.0,False,Android,1
Male,560001,1241475.0,460.0,True,Android,0
Female,560008,3020739.0,324.0,False,Android,1
Male,570001,1468815.0,672.0,False,iOS,0
Male,560008,2353395.0,,False,Android,0
Male,560008,2253634.0,,True,Android,1
Male,582101,686675.0,800.0,True,Android,1
Female,570001,1990877.0,462.0,True,Android,0
Male,582101,540638.0,716.0,True,iOS,1
Male,560008,3198347.0,538.0,False,iOS,1
Female,582101,2480505.0,733.0,True,Android,0
Male,560067,3341176.0,613.0,True,Android,1
Female,570001,1501242.0,539.0,False,Android,0
Female,581101,3270935.0,719.0,False,iOS,0
Male,560001,510341.0,731.0,True,Android,1
Male,582101,1760868.0,359.0,False,Android,1
Male,580023,,851.0,True,Android,0
Male,582101,3462655.0,818.0,False,Android,0
Female,560008,1332344.0,426.0,False,Android,0
Male,560067,3231191.0,420.0,False,Android,0
Female,580023,1878370.0,701.0,False,iOS,1
Female,560001,1757856.0,386.0,True,Android,0
Male,582101,1465773.0,837.0,False,iOS,0
Female,581101,2503258.0,578.0,False,iOS,0
Female,570001,2164118.0,667.0,False,iOS,1
Female,560001,783915.0,687.0,False,Android,0
Male,570001,1325419.0,539.0,False,Android,1
Male,560038,2125248.0,510.0,False,Android,0
Male,582101,2545027.0,534.0,True,Android,0
Female,580023,,829.0,False,iOS,1
Female,560008,1679337.0,405.0,False,Android,0
Male,560001,864336.0,882.0,False,Android,1
Female,560008,831446.0,335.0,True,Android,1
Female,580023,2531220.0,513.0,True,iOS,0
Male,580023,1172577.0,779.0,True,iOS,0
Female,570001,471172.0,410.0,False,Android,0
Female,560038,3227747.0,480.0,False,Android,1
Male,560038,327742.0,801.0,False,iOS,0
Male,560001,2715610.0,672.0,True,Android,0
Female,560067,512124.0,623.0,True,Android,0
Male,581101,1843061.0,822.0,True,iOS,0
Female,560038,2663117.0,831.0,True,iOS,0
Male,560038,350735.0,327.0,False,Android,0
Female,570001,350416.0,560.0,True,iOS,0
Male,582101,,669.0,True,iOS,0
Female,560038,2500713.0,674.0,True,iOS,0
Male,570001,2530102.0,684.0,True,Android,1
Female,560038,3297178.0,695.0,True,iOS,0
Male,582101,2575214.0,636.0,False,Android,0
Female,581101,1666779.0,337.0,True,Android,0
Male,582101,3341632.0,544.0,True,iOS,1
Male,581101,741438.0,387.0,False,Android,0
Male,560008,2779843.0,432.0,True,Android,1
Male,570001,2970934.0,565.0,False,iOS,0
Male,560067,3376892.0,834.0,True,iOS,0
Male,560038,1951558.0,444.0,False,iOS,1
Female,581101,2419466.0,771.0,True,Android,0
Female,582101,1642268.0,375.0,True,iOS,1
Female,581101,2175310.0,861.0,True,iOS,0
Female,560001,1422805.0,517.0,False,Android,0
Male,560067,441455.0,503.0,False,Android,0
Female,582101,611772.0,734.0,False,Android,1
Male,582101,2879237.0,577.0,True,iOS,0
Male,560001,2416585.0,886.0,True,iOS,1
Female,570001,1630399.0,,True,iOS,0
Female,582101,2214777.0,771.0,True,Android,0
Male,560001,3158637.0,822.0,True,Android,1
Female,582101,1847684.0,336.0,True,iOS,0
Male,580023,2819605.0,330.0,False,Android,0
Male,580023,510931.0,731.0,False,iOS,0
Male,582101,3425871.0,516.0,True,iOS,0
Male,560008,2590015.0,734.0,False,iOS,1
Female,560067,2067825.0,663.0,False,Android,0
Male,560067,2292961.0,602.0,True,iOS,0
Female,581101,1339208.0,351.0,True,Android,1
Female,582101,3239670.0,704.0,True,Android,0
Male,560038,975794.0,736.0,False,Android,0
Male,581101,1606737.0,774.0,False,iOS,0
Male,560008,435139.0,769.0,True,iOS,0
Male,582101,314723.0,335.0,True,iOS,0
Male,560008,468825.0,482.0,True,Android,0
Female,570001,,348.0,False,iOS,0
Female,581101,,557.0,True,Android,0
Female,581101,,865.0,True,Android,0
Male,560038,1093425.0,592.0,False,Android,0
Male,560038,,451.0,False,Android,0
Female,581101,2524081.0,685.0,True,iOS,0
Male,581101,2368962.0,637.0,False,iOS,0
Male,570001,878493.0,384.0,True,iOS,0
Female,560067,2227140.0,621.0,True,iOS,0
Male,560038,1957390.0,648.0,False,Android,0
Male,570001,870417.0,683.0,False,iOS,0
Male,582101,2730339.0,378.0,False,Android,0
Male,582101,1862284.0,750.0,False,iOS,0
Female,581101,,376.0,False,iOS,0
Male,581101,1682414.0,501.0,False,iOS,0
Female,582101,679629.0,490.0,True,Android,1
Female,582101,681988.0,824.0,False,iOS,0
Male,582101,1688469.0,420.0,False,Android,0
Male,580023,535101.0,793.0,False,Android,0
Male,560008,1081933.0,645.0,False,iOS,1
Female,560038,1431600.0,,False,Android,0
Male,560067,2468007.0,538.0,False,iOS,0
Female,560001,3110892.0,851.0,False,Android,1
Female,560067,1381458.0,865.0,True,Android,0
Female,570001,1142301.0,885.0,True,iOS,0
Male,560038,1104813.0,332.0,True,iOS,0
Female,560001,3142073.0,554.0,False,Android,0
Female,580023,608745.0,501.0,False,iOS,0
Male,560038,1019584.0,894.0,False,iOS,1
Male,560038,1786424.0,330.0,False,Android,0
Male,580023,606345.0,369.0,False,iOS,1
Female,570001,523943.0,636.0,True,Android,1
Female,580023,511474.0,453.0,False,iOS,0
Female,570001,1039250.0,860.0,False,iOS,0
Female,560001,833138.0,,True,Android,1
Female,570001,1751808.0,488.0,True,iOS,0
Male,582101,2269670.0,778.0,True,Android,0
Male,560001,3320699.0,724.0,False,Android,1
Female,560008,959472.0,668.0,False,Android,0
Female,560001,3459276.0,307.0,False,Android,0
Male,560038,1334836.0,835.0,True,iOS,1
Female,560008,3444815.0,368.0,True,iOS,1
Female,560038,2482037.0,416.0,False,iOS,0
Female,560038,1860992.0,661.0,False,Android,0
Female,560038,3031135.0,358.0,True,iOS,1
Female,581101,,617.0,True,Android,1
Male,560008,2549015.0,550.0,True,Android,0
Female,581101,,496.0,True,iOS,0
Female,580023,2657058.0,724.0,False,Android,0
Male,580023,3177357.0,833.0,False,iOS,0
Male,560008,604467.0,,True,iOS,0
Male,582101,834351.0,633.0,False,iOS,1
Female,560001,3321405.0,,False,Android,0
Male,560008,1162496.0,373.0,False,iOS,1
Female,560038,2929149.0,855.0,False,iOS,1
Male,582101,1708702.0,526.0,False,iOS,0
Female,560038,1987468.0,819.0,False,iOS,1
Female,581101,1912612.0,499.0,True,Android,0
Male,560067,,776.0,False,Android,1
Female,560001,2012110.0,376.0,True,iOS,1
Male,580023,487335.0,623.0,True,iOS,0
Male,560038,767232.0,439.0,True,Android,0
Male,560038,2802909.0,835.0,True,iOS,1
Male,581101,2472077.0,813.0,True,iOS,0
Male,560001,3309023.0,302.0,False,Android,0
Female,581101,3292876.0,412.0,True,iOS,1
Female,582101,2622486.0,763.0,True,iOS,0
Male,570001,3044077.0,408.0,False,iOS,0
Male,582101,2159834.0,859.0,False,iOS,1
Male,560001,3252348.0,568.0,False,Android,0
Male,560067,751879.0,649.0,False,iOS,1
Female,582101,2183508.0,488.0,True,iOS,0
Female,581101,585722.0,708.0,False,Android,0
Female,570001,1724676.0,844.0,False,Android,1
Female,580023,2215001.0,770.0,False,iOS,0
Female,581101,775165.0,725.0,True,iOS,0
Male,580023,1133953.0,369.0,False,iOS,0
Male,560008,3154182.0,420.0,False,Android,0
Female,570001,837161.0,734.0,True,Android,0
Female,582101,1278764.0,796.0,False,Android,0
Female,582101,491913.0,764.0,False,iOS,1
Male,560001,,572.0,False,Android,0
Female,582101,3266320.0,779.0,True,Android,0
Female,560067,1951750.0,320.0,True,iOS,0
Female,560008,,511.0,False,Android,0
Female,560067,2862168.0,377.0,False,iOS,0
Female,582101,807280.0,588.0,False,iOS,0
Female,570001,2510445.0,577.0,True,iOS,0
Male,560038,1315135.0,484.0,False,iOS,1
Female,582101,2880347.0,873.0,True,iOS,0
Female,560001,1661960.0,468.0,True,Android,0
Male,560001,949050.0,575.0,True,iOS,1
Female,582101,1692949.0,617.0,False,Android,0
Female,581101,3087734.0,389.0,False,Android,1
Male,560008,889065.0,886.0,True,iOS,1
Male,560008,703247.0,,True,iOS,0
Female,560038,2717348.0,377.0,False,iOS,0
Male,580023,2861299.0,771.0,True,iOS,0
Female,560038,356879.0,371.0,True,Android,1
Male,580023,3209055.0,492.0,True,iOS,0
Male,570001,2723913.0,830.0,True,iOS,0
Male,560001,892041.0,843.0,False,Android,0
Male,560067,2877641.0,551.0,True,iOS,0
Male,560038,1550844.0,757.0,True,Android,0
Female,560008,2808800.0,446.0,True,iOS,1
Male,560001,2852501.0,567.0,False,iOS,0
Female,570001,1685602.0,718.0,False,iOS,1
Female,560008,579447.0,473.0,True,Android,1
Female,560001,,603.0,True,Android,0
Female,560008,668932.0,888.0,True,iOS,0
Female,560067,2908163.0,679.0,False,Android,0
Male,581101,3184929.0,571.0,False,iOS,1
Female,560001,2133402.0,882.0,True,Android,1
Male,570001,2282813.0,849.0,False,iOS,0
Female,560001,2739316.0,822.0,False,Android,0
Male,560067,1203028.0,517.0,False,iOS,0
Male,582101,1701855.0,348.0,True,iOS,1
Male,560038,509136.0,877.0,False,iOS,0
Female,580023,714167.0,802.0,False,iOS,0
Male,570001,2871729.0,404.0,False,iOS,0
Female,581101,1851350.0,345.0,False,iOS,0
Female,560038,2803845.0,458.0,False,iOS,0
Female,560008,1353292.0,884.0,False,Android,1
Male,582101,2209720.0,393.0,False,Android,1
Female,581101,2100734.0,750.0,True,Android,0
Male,580023,788718.0,459.0,False,Android,0
Male,560001,3052196.0,676.0,False,Android,0
Male,560008,1543646.0,694.0,True,Android,0
Female,560067,1141116.0,,True,iOS,0
Female,560001,2914861.0,509.0,True,Android,1
Male,582101,658547.0,732.0,False,iOS,0
Female,581101,529333.0,588.0,False,iOS,0
Male,560001,2016337.0,410.0,False,iOS,1
Male,560008,,,False,Android,0
Female,581101,708733.0,560.0,False,Android,0
Male,580023,,900.0,False,Android,0
Male,580023,2291689.0,751.0,True,Android,0
Female,570001,3041295.0,762.0,False,iOS,0
Male,560001,2812813.0,736.0,True,iOS,1
Male,580023,2631308.0,442.0,False,iOS,0
Male,582101,3338584.0,763.0,True,Android,0
Female,560038,3489335.0,513.0,True,iOS,0
Male,560067,3356512.0,402.0,False,iOS,0
Female,580023,2195707.0,765.0,False,Android,0
Male,582101,3197000.0,442.0,False,Android,0
Female,580023,847858.0,347.0,True,iOS,0
Male,560001,1088031.0,553.0,True,iOS,0
Male,560038,3346619.0,833.0,True,Android,0
Male,570001,561672.0,710.0,False,Android,1
Female,560038,3336901.0,405.0,False,iOS,0
Male,582101,3068621.0,861.0,True,iOS,0
Female,560038,2880542.0,840.0,True,iOS,0
Female,560001,2146608.0,554.0,False,iOS,1
Male,560067,2300887.0,628.0,False,iOS,0
Female,560008,1018807.0,355.0,True,Android,0
Female,581101,385590.0,606.0,True,iOS,0
Female,581101,2671576.0,405.0,False,iOS,1
Male,580023,1855134.0,621.0,False,iOS,0
Male,580023,1359308.0,416.0,False,iOS,0
Male,560001,997285.0,480.0,True,Android,0
Female,560008,2908912.0,627.0,False,iOS,1
Female,582101,833751.0,712.0,True,Android,0
Male,560001,772050.0,510.0,False,iOS,0
Female,560038,2756072.0,718.0,False,Android,0
Male,570001,,483.0,False,Android,0
Male,560008,1548490.0,630.0,True,iOS,0
Female,560067,2278868.0,664.0,True,Android,1
Female,570001,1194167.0,497.0,False,iOS,0
Female,560008,2591731.0,566.0,True,iOS,0
Male,560038,2530125.0,435.0,False,iOS,0
Male,560008,1295910.0,601.0,True,Android,0
Male,581101,3041118.0,361.0,True,iOS,0
Female,560038,2063367.0,322.0,False,Android,0
Male,560038,2570062.0,327.0,True,iOS,0
Female,581101,1957178.0,407.0,True,iOS,0
Female,581101,2086218.0,454.0,False,Android,0
Female,570001,2177242.0,856.0,True,iOS,0
Female,560008,1867185.0,,False,Android,0
Female,582101,2327525.0,798.0,True,Android,0
Male,560001,2135180.0,608.0,True,iOS,0
Female,570001,308751.0,482.0,False,iOS,0
Male,560001,2619984.0,543.0,True,Android,0
Female,570001,2263079.0,468.0,True,Android,1
Female,560008,1235299.0,536.0,False,iOS,0
Male,560001,,445.0,False,iOS,1
Female,570001,1828382.0,613.0,False,Android,0
Female,570001,1700573.0,365.0,False,iOS,1
Female,582101,959112.0,789.0,True,iOS,0
Female,560001,2945560.0,785.0,False,iOS,1
Female,560001,1517125.0,403.0,True,iOS,0
Male,570001,1288612.0,383.0,True,Android,0
Male,560038,2775437.0,841.0,True,Android,0
Male,581101,2713438.0,823.0,True,Android,0
Female,560008,1364205.0,799.0,False,iOS,1
Male,560001,1630095.0,392.0,True,iOS,0
Female,560067,2420583.0,533.0,False,iOS,0
Male,582101,,638.0,False,iOS,0
Female,560038,865648.0,459.0,True,iOS,1
Male,570001,2832746.0,562.0,False,iOS,0
Female,582101,374035.0,802.0,False,iOS,1
Female,582101,2885449.0,571.0,False,iOS,0
Male,560001,2270854.0,462.0,False,Android,0
Male,570001,507551.0,325.0,False,Android,1
Male,560067,1361653.0,317.0,True,Android,1
Male,560067,943169.0,899.0,False,Android,1
Female,560001,3490604.0,405.0,True,iOS,0
Female,581101,992065.0,767.0,True,Android,1
Male,580023,1449902.0,318.0,True,Android,1
Female,582101,957816.0,678.0,False,iOS,0
Female,570001,2005212.0,728.0,True,Android,0
Male,560067,1727159.0,545.0,False,Android,1
Male,570001,3220059.0,584.0,True,Android,1
Male,560067,1295698.0,884.0,True,Android,0
Male,570001,2970491.0,317.0,False,iOS,0
Female,570001,511039.0,848.0,True,Android,1
Male,570001,3341034.0,466.0,True,iOS,0
Female,582101,1974322.0,735.0,True,iOS,1
Male,560067,1063152.0,355.0,False,iOS,0
Female,560001,621616.0,,False,iOS,0
Female,570001,3021402.0,664.0,True,iOS,0
Female,560067,1868403.0,605.0,True,Android,1
Male,581101,1082133.0,761.0,False,iOS,0
Male,560038,3265018.0,764.0,True,iOS,1
Female,580023,3031399.0,874.0,False,iOS,0
Male,580023,1057323.0,396.0,False,Android,1
Male,560008,2221047.0,696.0,False,iOS,1
Male,560008,,839.0,True,iOS,1
Male,560067,862201.0,810.0,False,Android,1
Male,560008,960093.0,379.0,False,Android,0
Male,570001,1324481.0,467.0,False,iOS,1
Female,560038,3435280.0,448.0,False,iOS,0
Female,560038,3268800.0,,True,Android,0
Male,580023,,899.0,True,Android,1
Female,582101,1603942.0,838.0,False,Android,0
Male,560008,,310.0,True,Android,0
Male,581101,2893294.0,,False,Android,0
Male,560008,2370559.0,547.0,False,Android,0
Male,560038,2006747.0,514.0,True,Android,0
Male,582101,1797662.0,306.0,False,iOS,0
Male,580023,2386648.0,354.0,True,Android,0
Female,560038,2183679.0,633.0,True,Android,0
Female,581101,1045472.0,857.0,True,iOS,0
Female,581101,2111095.0,800.0,True,Android,0
Male,560067,1668602.0,,True,Android,0
Male,582101,2078393.0,531.0,True,Android,0
Male,581101,1190655.0,359.0,True,iOS,0
Male,582101,435794.0,745.0,False,Android,0
Female,560038,,708.0,False,iOS,1
Female,560038,1017811.0,793.0,False,Android,0
Male,560008,,757.0,True,iOS,1
Male,560038,1700639.0,320.0,True,Android,1
Female,560038,3276619.0,682.0,False,Android,0
Female,560067,501894.0,841.0,False,iOS,0
Male,560038,2147453.0,784.0,True,Android,1
Male,570001,2741481.0,361.0,True,Android,0
Female,582101,2492764.0,842.0,False,Android,0
Male,560067,,607.0,False,Android,0
Female,560001,322396.0,562.0,False,Android,0
Female,560008,1636577.0,652.0,True,Android,1
Male,560008,,645.0,False,Android,1
Female,580023,1865681.0,853.0,True,iOS,0
Male,560001,305618.0,447.0,True,iOS,1
Male,570001,1125863.0,397.0,True,Android,1
Male,580023,958226.0,733.0,False,iOS,1
Female,560008,837211.0,575.0,True,Android,0
Male,570001,2849657.0,690.0,True,iOS,0
Female,582101,2649818.0,621.0,True,Android,1
Female,582101,2398861.0,301.0,True,Android,1
Male,582101,2266022.0,414.0,True,iOS,0
Female,560008,474342.0,501.0,True,iOS,0
Female,580023,3017124.0,812.0,False,iOS,1
Male,580023,3380575.0,725.0,False,iOS,0
Male,580023,2195384.0,430.0,False,Android,0
Male,560038,1171048.0,877.0,False,iOS,1
Female,560008,608474.0,437.0,True,iOS,0
Female,581101,1544329.0,846.0,False,Android,0
Female,560038,2411796.0,301.0,False,Android,0
Female,560038,3356342.0,569.0,True,Android,0
Female,582101,1796220.0,799.0,True,Android,0
Female,560067,1447392.0,383.0,True,iOS,0
Female,560008,2433021.0,788.0,True,iOS,0
Male,581101,1740361.0,488.0,True,iOS,0
Male,560038,1567314.0,495.0,False,Android,0
Female,580023,1191469.0,577.0,True,iOS,0
Male,570001,766080.0,677.0,False,Android,0
Male,580023,1481927.0,870.0,True,iOS,1
Female,580023,3455314.0,410.0,False,Android,0
Female,580023,3268790.0,552.0,True,iOS,1
Female,570001,2368461.0,,True,Android,1
Male,560067,1947746.0,831.0,True,Android,1
Male,560008,931687.0,373.0,False,Android,0
Male,570001,2278207.0,,True,Android,1
Male,581101,2196102.0,858.0,True,Android,1
Male,582101,1302877.0,647.0,False,iOS,0
Female,581101,1693339.0,488.0,False,Android,0
Male,560067,564047.0,558.0,False,Android,1
Male,582101,2610001.0,369.0,True,Android,0
Female,582101,2118855.0,424.0,False,iOS,0
Female,582101,1205647.0,768.0,True,iOS,1
Male,580023,2013787.0,497.0,True,Android,0
Female,560067,1104529.0,648.0,False,Android,0
Male,580023,501856.0,565.0,False,iOS,1
Female,580023,1388291.0,829.0,False,iOS,0
Male,560067,1096142.0,572.0,False,iOS,0
Female,570001,1402846.0,669.0,True,iOS,0
Male,570001,1687910.0,820.0,False,Android,1
Female,580023,3264018.0,329.0,True,iOS,0
Male,560001,481444.0,,False,iOS,1
Female,582101,,552.0,True,iOS,1
Male,560067,,741.0,False,iOS,1
Female,582101,,716.0,False,iOS,0
Male,560038,1251002.0,385.0,True,Android,1
Male,581101,1952699.0,616.0,True,Android,0
Male,570001,3207383.0,877.0,False,Android,1
Female,560008,3439330.0,317.0,True,iOS,1
Female,580023,1504725.0,314.0,False,iOS,0
Female,560067,1239035.0,814.0,False,Android,0
Female,582101,2930621.0,587.0,True,Android,0
Female,580023,2933229.0,716.0,False,iOS,1
Male,581101,2815576.0,749.0,True,Android,0
Male,580023,503874.0,411.0,True,Android,1
Female,560038,2385394.0,521.0,True,Android,0
Female,570001,462302.0,868.0,True,iOS,0
Female,560008,2996105.0,580.0,False,iOS,0
Male,560067,500226.0,732.0,True,Android,0
Male,560067,1541126.0,624.0,False,Android,0
Male,570001,3099494.0,399.0,True,Android,0
Male,560067,2052792.0,806.0,False,Android,1
Male,560008,1911673.0,875.0,True,iOS,1
Male,582101,1525447.0,727.0,True,Android,0
Male,570001,1397773.0,692.0,True,Android,1
Female,582101,1480200.0,863.0,True,Android,1
Female,560001,358657.0,507.0,True,Android,0
Male,560038,934542.0,306.0,True,iOS,1
Male,570001,2942665.0,391.0,False,Android,0
Female,570001,2008916.0,726.0,True,Android,0
Female,581101,,536.0,False,Android,1
Female,560038,,313.0,False,Android,1
Male,560038,1974924.0,564.0,True,Android,0
Male,560067,2206311.0,,True,Android,1
Female,580023,1609510.0,871.0,True,iOS,0
Male,560008,2794036.0,569.0,False,iOS,0
Female,582101,3096986.0,471.0,False,iOS,0
Male,560008,1013180.0,521.0,True,iOS,1
Female,570001,2023050.0,854.0,True,iOS,1
Female,580023,1205181.0,342.0,False,iOS,0
Female,560067,1989433.0,445.0,True,Android,0
Male,560008,1285612.0,424.0,True,iOS,0
Female,560038,1619617.0,557.0,True,iOS,0
Female,580023,1838628.0,867.0,True,iOS,0
Male,560008,3409121.0,433.0,False,Android,1
Male,560008,2684126.0,769.0,True,Android,1
Female,580023,,754.0,False,Android,0
Male,582101,2218872.0,335.0,True,iOS,0
Female,570001,3470272.0,,True,iOS,0
Female,581101,1284148.0,648.0,False,iOS,0
Male,580023,3297982.0,380.0,True,iOS,0
Male,560001,452098.0,353.0,True,Android,0
Female,560008,1417791.0,889.0,True,Android,0
Male,560038,3398109.0,349.0,True,Android,0
Female,570001,757425.0,515.0,True,Android,0
Male,582101,,742.0,True,iOS,0
Female,560067,1185702.0,527.0,False,iOS,1
Female,582101,469396.0,559.0,True,iOS,0
Female,560008,424880.0,781.0,True,Android,0
Male,580023,1152108.0,725.0,True,Android,0
Male,560067,3026469.0,889.0,True,Android,0
Female,560067,1238588.0,313.0,False,iOS,1
Male,581101,2710857.0,714.0,True,Android,0
Female,580023,2791624.0,547.0,True,Android,0
Male,560038,2673957.0,831.0,True,Android,0
Female,560008,1008031.0,418.0,True,iOS,1
Male,580023,1953365.0,603.0,True,Android,0
Female,582101,2397016.0,491.0,False,iOS,0
Female,581101,858579.0,707.0,False,Android,0
Male,581101,2158141.0,,False,iOS,1
Female,560067,3086598.0,863.0,False,iOS,1
Female,560008,908953.0,684.0,True,Android,0
Male,560038,316378.0,316.0,False,Android,0
Female,560038,1076115.0,329.0,True,iOS,1
Male,581101,1227305.0,,False,Android,0
Female,582101,2395875.0,804.0,False,Android,0
Male,560038,1326559.0,381.0,True,Android,0
Male,580023,395144.0,785.0,False,iOS,1
Female,560001,658429.0,577.0,False,Android,0
